id,sentence,subject_entity,object_entity,label
966,"자기애성 인격장애(Narcissistic Personality Disorder, NPD)는 자신이 중요하다고 믿으며, 자신의 재능이나 능력을 과대평가한다. 그래서 사람들의 평가절하에 민감하게 반응하며 남들의 평가에 굉장히 집착한다.","{'word': '자기애성 인격장애', 'start_idx': 6, 'end_idx': 15, 'type': 'TERM'}","{'word': 'NPD', 'start_idx': 63, 'end_idx': 66, 'type': 'TERM'}",용어:대체어
1638,에빙하우스는 베를린 대학에서 기억에 대한 선구적인 실험을 수행하였다.,"{'word': '에빙하우스', 'start_idx': 6, 'end_idx': 11, 'type': 'PER'}","{'word': '기억', 'start_idx': 34, 'end_idx': 36, 'type': 'THRY'}",인물:소속이론또는학문분야
402,"경계선 인격장애 환자는 자신에게 손상을 줄 수 있는 충동성이 적어도 2가지 영역에서 나타남(예 : 낭비, 성관계, 물질 남용, 무모한 운전, 폭식)","{'word': '경계선 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '폭식', 'start_idx': 97, 'end_idx': 99, 'type': 'TERM'}",용어:증상또는질환
649,"조현병의 양성 증상으로는 환각(hallucination), 망상(delusion), 격앙(agitation), 긴장(tension), 기이한 행동(bizarre behavior)이 있다.","{'word': '조현병', 'start_idx': 6, 'end_idx': 9, 'type': 'TERM'}","{'word': '망상', 'start_idx': 51, 'end_idx': 53, 'type': 'TERM'}",용어:증상또는질환
516,"현대에 와서 정신분석학은 주로 임상가들에 의해 그 명맥이 이어지고 있으며, 오히려 정신분석은 문학비평 등 심리학이 아닌 다른 분야에서 각광을 받고 있는 추세라 할 수 있다.","{'word': '임상가', 'start_idx': 34, 'end_idx': 37, 'type': 'PER'}","{'word': '정신분석학', 'start_idx': 12, 'end_idx': 17, 'type': 'STF'}",인물:소속이론또는학문분야
1309,"다윈이 죽기 전에 한 친구의 방문을 받았으며, 다윈이 친구에게 히브리 성서의 창조설을 진리로 인정하고 예수 그리스도에 대한 신앙을 회복했다는 소문이 존재하나 이는 거짓이다. 다윈의 유언은 ""나는 죽음 앞에서 일말의 두려움도 갖고 있지 않다"" 이라는 말을 남기고 1882년 4월 19일, 73세의 나이로 세상을 떠났다. 잉글랜드 성공회 성당인 웨스트민스터 사원에 묻혔다.","{'word': '다윈', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '창조설', 'start_idx': 61, 'end_idx': 64, 'type': 'THRY'}",관계_없음
351,내현적 자존감(implicit self-esteem)과 연관된 것으로 보이는 인지 처리 과정(cognitive processing)의 간접 측정 방식으로는 이름자모과제(Name Letter Task) 등이 있다. 이러한 간접 측정은 감정 과정을 알지 못하도록 설계되어 있다.,"{'word': '내현적 자존감', 'start_idx': 6, 'end_idx': 13, 'type': 'THRY'}","{'word': 'implicit self-esteem', 'start_idx': 26, 'end_idx': 46, 'type': 'THRY'}",이론:대체어
2166,"1831년 12월 27일 시작한 〈비글호〉의 항해는 피츠로이가 의도한대로 거의 5년이나 지속되었고, 다윈은 그 시간 대부분을 육지에서 지질학을 조사하면서 그리고 자연사 수집물을 수집하면서 보냈다.","{'word': '다윈', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}","{'word': '지질학', 'start_idx': 93, 'end_idx': 96, 'type': 'STF'}",인물:소속이론또는학문분야
2283,"멜라니 클라인(Melanie Klein) 학파에서, 이상화 전이는 투사적 동일시(projective identification) 영역 일부를 포함한다.어린 아이에게 있어, 이상화된 자기대상은 이상화된 사람의 평온, 힘, 지혜, 선을 통합하는 경험을 제공한다.","{'word': '이상화 전이', 'start_idx': 35, 'end_idx': 41, 'type': 'THRY'}","{'word': '투사적 동일시', 'start_idx': 55, 'end_idx': 62, 'type': 'THRY'}",이론:하위_이론
834,또 다른 자아(Alter ego)/쌍둥이 욕구(twinship need)는 다른 사람에게 비슷함(alikeness)을 느끼는 초기 발달과정에서의 욕구를 말한다.,"{'word': '또 다른 자아', 'start_idx': 6, 'end_idx': 13, 'type': 'THRY'}","{'word': '쌍둥이 욕구', 'start_idx': 37, 'end_idx': 43, 'type': 'THRY'}",이론:대체어
1210,"어린 나이의 성적 피해는 성적 주제에 대한 지식 감소, HIV 유병률 증가, 위험한 성행위 참여, 콘돔 회피, 안전한 성관계에 대한 지식 감소, 성 파트너의 빈번한 변화, 그리고 더 많은 수년간의 성행위를 포함한 HIV를 직면할 수 있는 다양한 위험 요인들과 상관관계가 있다.","{'word': '성적 피해', 'start_idx': 13, 'end_idx': 18, 'type': 'TERM'}","{'word': 'HIV 유병률 증가', 'start_idx': 49, 'end_idx': 59, 'type': 'TERM'}",용어:증상또는질환
1174,"정형 조현병 치료제로는 클로로프로마진, 할로페리돌, β-차단제: 벤조디아제핀, 프로프라놀롤, 설피리드 등이 있다.","{'word': '정형 조현병', 'start_idx': 6, 'end_idx': 12, 'type': 'TERM'}","{'word': '할로페리돌', 'start_idx': 40, 'end_idx': 45, 'type': 'TERM'}",용어:약
547,"프로이트 사후에는 프로이트의 친딸 안나 프로이트를 비롯한 자아심리학파와 멜라니 클라인의 대상관계학파가 생겨나 맞서기도 하였으며, 프랑스의 정신분석가인 라캉에 의해 새로운 전환기를 맞았다.","{'word': '안나 프로이트', 'start_idx': 25, 'end_idx': 32, 'type': 'PER'}","{'word': '자아심리학', 'start_idx': 50, 'end_idx': 55, 'type': 'STF'}",인물:소속이론또는학문분야
1549,"그 하나의 예는, 「인간의 언어」이며, 인간의 언어는, 현재의 지견에서는, 인간 밖에 완전하게는 구사할 수 없다. 놈 톱스키의 생성문법은, 인간의 대뇌에, 선천적으로 언어를 구성하는 능력 혹은 구조가 갖춰지고 있는 것을 주장하고 있다.","{'word': '놈 톱스키', 'start_idx': 70, 'end_idx': 75, 'type': 'PER'}","{'word': '생성문법', 'start_idx': 89, 'end_idx': 93, 'type': 'THRY'}",인물:소속이론또는학문분야
1541,"강박성 인격장애(Obsessive Compulsive Personality Disorder, OCPD)는 세부 사항에 지나치게 집착하는 모습을 보이며, 주어진 일을 제대로 수행할 수 있을지에 대해서 자신과 타인을 지나치게 불신하는 경향을 보인다.","{'word': '강박성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '불신', 'start_idx': 142, 'end_idx': 144, 'type': 'TERM'}",용어:증상또는질환
1598,불안장애(영어: anxiety disorder)는 미래에 대한 병적인 불안과 현재 상황에 대한 과도한 공포로 인하여 일상 생활에 장애를 일으키는 정신질환이다.,"{'word': '불안장애', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': 'anxiety disorder', 'start_idx': 27, 'end_idx': 43, 'type': 'TERM'}",용어:대체어
1089,"방어 기제(防禦機制, 영어: defence mechanism)는 받아들일 수 없는 잠재적 불안의 위협에서 자신을 보호하기 위해 실제적인 욕망을 무의식적으로 조절하거나 왜곡하면서 마음의 평정을 찾기 위해 사용하는 심리학적 메커니즘이다. 불안은 자아에 닥친 위험을 알리는 신호다.","{'word': '심리학적 메커니즘', 'start_idx': 135, 'end_idx': 144, 'type': 'THRY'}","{'word': '방어 기제', 'start_idx': 5, 'end_idx': 10, 'type': 'THRY'}",관계_없음
1984,"만약 당신이 다른 과학이 한 생각에서 다른 아이디어를 고안하는 데 얼마나 많은 시간이 걸리는지를 이와 비교해 본다면, 그들이 고안한 이드와 자아 등등을 생각하면, 당신 또한 그들이 전혀 이 모든 것에 도달할 수 없다고 생각할 것이다.","{'word': '이드', 'start_idx': 80, 'end_idx': 82, 'type': 'THRY'}","{'word': '자아', 'start_idx': 96, 'end_idx': 98, 'type': 'THRY'}",관계_없음
825,"특권의식 즉 특별대우를 받을 것에 대한 불합리한 기대감이나, 그럴만한 이유가 없는데도 특별대우나 복종을 바라는 불합리한 기대감을 가지는 것이 자기애성 인격장애 환자의 특징이다.","{'word': '자기애성 인격장애', 'start_idx': 96, 'end_idx': 105, 'type': 'TERM'}","{'word': '불합리한 기대감', 'start_idx': 67, 'end_idx': 75, 'type': 'TERM'}",용어:증상또는질환
1232,"뚜렷한 근거나 이유 없이 갑자기 극심한 공포와 불안을 느끼는 공황 발작이 반복되는 것으로, 심계항진, 땀, 몸떨림, 호흡곤란, 마비, 불안 따위를 동반할 수 있다.","{'word': '공황 발작', 'start_idx': 40, 'end_idx': 45, 'type': 'TERM'}","{'word': '심계항진', 'start_idx': 69, 'end_idx': 73, 'type': 'TERM'}",용어:증상또는질환
876,불안장애에 대한 인지행동치료는 환자가 가진 불안이 비현실적임을 인지시키고 적절히 개입하여 불안을 조절할 수 있는 적절한 방법을 찾도록 돕는다.,"{'word': '불안장애', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '인지행동치료', 'start_idx': 27, 'end_idx': 33, 'type': 'THRY'}",용어:치료기법
862,인지행동치료가 조현병의 증상을 줄이거나 재발을 줄이는데 용이하지는 않다는 연구도 있다. 미술치료나 연극치료는 아직 잘 연구되지 않았다.,"{'word': '조현병', 'start_idx': 25, 'end_idx': 28, 'type': 'TERM'}","{'word': '인지행동치료', 'start_idx': 5, 'end_idx': 11, 'type': 'THRY'}",용어:치료기법
2478,"종종 타인들을 시기하거나, 타인들이 자신을 시기하고 있다고 믿는 것이 자기애성 인격장애 환자의 특징이다.","{'word': '자기애성 인격장애', 'start_idx': 56, 'end_idx': 65, 'type': 'TERM'}","{'word': '시기', 'start_idx': 13, 'end_idx': 15, 'type': 'TERM'}",용어:증상또는질환
1077,"망상, 환각(환청, 환시, 환촉 등), 이해하기 힘든 혼란스러운 언어(지리멸렬), 심한 혼란이나 긴장증적 행동, 빈약한 언어와 무감정, 사회적 활동의 위축이 조현병의 5가지 주요 증상에 해당한다.","{'word': '조현병', 'start_idx': 105, 'end_idx': 108, 'type': 'TERM'}","{'word': '지리멸렬', 'start_idx': 44, 'end_idx': 48, 'type': 'TERM'}",용어:증상또는질환
1737,2010년대에 들어서면서 [마음 = 뇌 + 몸 + 환경]의 통합체로 개념화하는 제3의 인지과학 패러다임의 경향이 강해 지고 있다.,"{'word': '마음 = 뇌 + 몸 + 환경', 'start_idx': 21, 'end_idx': 36, 'type': 'THRY'}","{'word': '인지과학', 'start_idx': 66, 'end_idx': 70, 'type': 'STF'}",이론:상위_학문분야
1934,의존성 인격장애 환자는 스스로 잘해나갈 수 없다는 과도한 두려움으로 인해 혼자 있으면 불편한 감정이나 무력감을 느낀다.,"{'word': '의존성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '무력감', 'start_idx': 75, 'end_idx': 78, 'type': 'TERM'}",용어:증상또는질환
817,"찰스 로버트 다윈(영어: Charles Robert Darwin, 문화어: 챨스 다윈, FRS, 1809년 2월 12일 ~ 1882년 4월 19일)은 영국의 생물학자이자 지질학자로서, 진화론에 가장 크게 기여했다고 알려져 있다.","{'word': '찰스 로버트 다윈', 'start_idx': 6, 'end_idx': 15, 'type': 'PER'}","{'word': '진화론', 'start_idx': 121, 'end_idx': 124, 'type': 'THRY'}",인물:소속이론또는학문분야
1394,"영국 아스트라제네카사의 조현병 치료제 '쎄로켈(푸마르산 쿠에티아핀)'이나 일본 오츠카사의 조현병 치료제 '아빌리파이(아리피프라졸)' 등 일부 비정형적 제제는 정형적 제제인 페르페나진에 비해 자살 위험성이 내재되어 있으므로, 성인의 우을증 치료를 위한 주요 우울 장애 치료의 부가 요법제로 승인되어, 자살 목적 등 과량 투여의 위험을 막기 위해 최소량부터 처방 하도록 경고 하고 있지만, 클로자핀은 자살위험성이 가장 낮은 약물이다.","{'word': '조현병', 'start_idx': 19, 'end_idx': 22, 'type': 'TERM'}","{'word': '쎄로켈', 'start_idx': 40, 'end_idx': 43, 'type': 'TERM'}",용어:약
462,"급성 스트레스 장애의 진단기준은 다음과 같다. C. 다음 중의 적어도 한 가지 방식 이상으로 외상적인 사건이 계속 재경험된다. 반복되는 영상들, 생각들, 꿈, 착각, 플래시백(혹은 재경험 flash back), 혹은 경험이 되살아나는 기분 혹은 외상적 사건을 회상하게 하는 사람을 만날 때 고통","{'word': '급성 스트레스 장애', 'start_idx': 6, 'end_idx': 16, 'type': 'TERM'}","{'word': '플래시백', 'start_idx': 111, 'end_idx': 115, 'type': 'TERM'}",용어:증상또는질환
359,이러한 무의식적 갈등이 정서적으로 영향을 준다는 프로이트의 이론은 이후 자연스럽게 정신질환을 이해하는 길을 열어주었다.,"{'word': '프로이트', 'start_idx': 44, 'end_idx': 48, 'type': 'PER'}","{'word': '무의식', 'start_idx': 9, 'end_idx': 12, 'type': 'THRY'}",인물:소속이론또는학문분야
1821,"강박적인 씻기 행동이란 오염에 대한 불안감 혹은 먼지나 세균에 대한 염려를 떨쳐버리기 위해서 과도하게 손을 씻거나 장시간의 샤워를 하기도 하고, 집안 청소를 하는 등의 행동이다.","{'word': '강박적인 씻기 행동', 'start_idx': 6, 'end_idx': 16, 'type': 'TERM'}","{'word': '장시간의 샤워', 'start_idx': 82, 'end_idx': 89, 'type': 'TERM'}",용어:증상또는질환
2329,공황 장애 환자는 공황 발작으로 인해 질병 공포증이 생길 수 있다.,"{'word': '공황 장애', 'start_idx': 6, 'end_idx': 11, 'type': 'TERM'}","{'word': '질병 공포증', 'start_idx': 39, 'end_idx': 45, 'type': 'TERM'}",용어:증상또는질환
1272,"구강기(oral stage, 0~2세)에는 입이 두 가지 형태의 행동을 한다. 먹고 마시는 흡입행동과 깨물고 뱉어내는 행동이다.","{'word': '구강기', 'start_idx': 6, 'end_idx': 9, 'type': 'THRY'}","{'word': 'oral stage', 'start_idx': 22, 'end_idx': 32, 'type': 'THRY'}",이론:대체어
606,"④ 반동형성: 위협적인(공격적인) 충동을 의식수준에서 정반대의 충동, 말, 행동으로 대치하는 과정 (예: 음주욕구가 강한 사람이 금주운동에 참여하는 것)","{'word': '반동형성', 'start_idx': 8, 'end_idx': 12, 'type': 'THRY'}","{'word': '충동', 'start_idx': 37, 'end_idx': 39, 'type': 'THRY'}",관계_없음
1513,"심리학에서 주로 사용되는 양적 연구방법론에는 IRT(문항반응이론), 다층 모형(Multilevel model), 구조방정식모형(Structural equation model), 경로분석(path analysis), 요인분석(Factor analysis)등이 있다.","{'word': '양적 연구방법론', 'start_idx': 20, 'end_idx': 28, 'type': 'THRY'}","{'word': '다층 모형', 'start_idx': 56, 'end_idx': 61, 'type': 'THRY'}",이론:하위_이론
1595,언어학자인 노엄 촘스키는 정신분석가들을 과학적 증거 부족으로 비판하였다.,"{'word': '노엄 촘스키', 'start_idx': 23, 'end_idx': 29, 'type': 'PER'}","{'word': '언어학', 'start_idx': 5, 'end_idx': 8, 'type': 'STF'}",인물:소속이론또는학문분야
1855,"조현증은 취약성-스트레스 모델이 보여주는 바와 같이 생물학적 사회심리적 요인들이 복잡하게 관여하고 있다. 이를 치료하는데는 약물치료와 함께 기본적인 생활기능이라든가 사회활동 훈련, 직업훈련과 가정생활의 기능 향상 등 정신사회적 재활치료를 실시하게 된다.","{'word': '조현증', 'start_idx': 6, 'end_idx': 9, 'type': 'TERM'}","{'word': '사회활동 훈련', 'start_idx': 110, 'end_idx': 117, 'type': 'THRY'}",용어:치료기법
393,"자연철학의 목적은 관찰을 기반으로 한 귀납적 추론에 의해서 법칙을 이해하는 것이라고 기술한 존 허쉘의 새로운 책이나, 알렉산더 훔볼트의 과학적 탐험 여행 등의 책을 읽었다.","{'word': '존 허쉘', 'start_idx': 68, 'end_idx': 72, 'type': 'PER'}","{'word': '자연철학', 'start_idx': 5, 'end_idx': 9, 'type': 'THRY'}",인물:소속이론또는학문분야
257,"동반성 임상 우울(Comorbid clinical depression), 인격장애(personality disorder), 알코올 남용(alcohol abuse)은 공황장애의 인지행동치료 실패의 위험 요인으로 날려져 있다.","{'word': '공황장애', 'start_idx': 98, 'end_idx': 102, 'type': 'TERM'}","{'word': '인지행동치료', 'start_idx': 116, 'end_idx': 122, 'type': 'THRY'}",용어:치료기법
1537,대안 측정 방식인 코퍼스미스 항목(The Coopersmith Inventory)은 다양한 주제에 관한 50개 질문 연쇄이다.,"{'word': '대안 측정 방식', 'start_idx': 6, 'end_idx': 14, 'type': 'THRY'}","{'word': '질문 연쇄', 'start_idx': 80, 'end_idx': 85, 'type': 'THRY'}",관계_없음
709,다윈은 성공회 교회에서의 목회보다는 생물학과 지질학에 관심이 많아 세지위크 교수를 따라 북웨일스에 지질학 연구를 위해 여행했다.,"{'word': '다윈', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '생물학', 'start_idx': 38, 'end_idx': 41, 'type': 'STF'}",인물:소속이론또는학문분야
1865,"피츠제럴드의 주장은, 당사자들을 면담해서 내린 결론이 아니라 해당 인물들의 전기들 중 원하는 결론을 얻기 위해 사례를 취사선택하여 내렸다는 것이다. 그녀는 이것이 ""의사과학""이라고 하였다.","{'word': '피츠제럴드', 'start_idx': 6, 'end_idx': 11, 'type': 'PER'}","{'word': '의사과학', 'start_idx': 110, 'end_idx': 114, 'type': 'STF'}",인물:소속이론또는학문분야
771,"2019년 여성가족부 가정폭력 실태조사 통계 에 따르면 지난 1년간 배우자에 의한 가정폭력 전체비율 8.3%, 여성 배우자에 의한 남성 배우자 피해는 6.3%, 남성 배우자에 의한 여성 배우자의 피해는 10.3% 로 집계되었다.","{'word': '배우자', 'start_idx': 55, 'end_idx': 58, 'type': 'PER'}","{'word': '가정폭력', 'start_idx': 17, 'end_idx': 21, 'type': 'THRY'}",관계_없음
1053,그러나 현재에 와서는 오히려 칼포퍼가 주장한 반증 가능성과 경험적 증거가 과학의 주요한 속성이라는 주장이 속속히 반박당하고 오류를 지니고 있음이 밝혀짐에 따라 정신분석학은 유사과학이라는 지적은 상당부분 수그러들었다.,"{'word': '칼포퍼', 'start_idx': 22, 'end_idx': 25, 'type': 'PER'}","{'word': '정신분석학', 'start_idx': 107, 'end_idx': 112, 'type': 'THRY'}",관계_없음
2255,"행동주의 심리학자들은 쥐, 비둘기 등의 동물을 이용하여 학습 과정을 연구하였고, 인간을 포함한 동물의 학습이 환경의 자극에 대한 반응이라 주장하였다.","{'word': '자극', 'start_idx': 82, 'end_idx': 84, 'type': 'THRY'}","{'word': '행동주의 심리학', 'start_idx': 5, 'end_idx': 13, 'type': 'STF'}",이론:상위_학문분야
1780,"벤조디아제핀은 효과가 빨라 공황장애와 같은 질환에는 효과가 있지만 외상 후 스트레스 장애에는 분노 발작의 증가, 남용의 위험성으로 추천되지 않는다.","{'word': '공황장애', 'start_idx': 32, 'end_idx': 36, 'type': 'TERM'}","{'word': '벤조디아제핀', 'start_idx': 5, 'end_idx': 11, 'type': 'TERM'}",용어:약
775,성격발달의 단계 중 어느 한 단계에 머물러 다음 단계로 발달하지 않음으로써 다음 단계가 주는 불안에서 벗어나려 하는 방어 기제는 고착 혹은 병적 집착이다.,"{'word': '병적 집착', 'start_idx': 95, 'end_idx': 100, 'type': 'THRY'}","{'word': '고착', 'start_idx': 77, 'end_idx': 79, 'type': 'THRY'}",이론:대체어
2297,"베르트하이머의 피험자였던 코프카(Koffka)와 콜러(Kohler) 역시 게슈탈트 심리학자였으며, 모두 슈툼프 밑에서 박사학위를 받았다.","{'word': '코프카', 'start_idx': 20, 'end_idx': 23, 'type': 'THRY'}","{'word': '게슈탈트 심리학', 'start_idx': 59, 'end_idx': 67, 'type': 'STF'}",이론:상위_학문분야
1885,연극성 인격장애 환자는 다음 증상을 보인다. 다른 사람과의 상호작용이 종종 부적절한 성적 유혹이나 도발적인 행동으로 이어진다.,"{'word': '연극성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '도발적인 행동', 'start_idx': 73, 'end_idx': 80, 'type': 'TERM'}",용어:증상또는질환
1990,"성인자기(adult self)의 응집(cohesion), 활기(vigor), 조화(harmony)를 지탱하는 무수히 많은 자기대상 관계들 중에는 작가나 예술가, 혹은 자신이 속해 있다고 생각하는 국가와 같은 집단의 정치적 지도자 등 문화적 자기대상(cultural selfobject)이 있다.","{'word': '문화적 자기대상', 'start_idx': 136, 'end_idx': 144, 'type': 'THRY'}","{'word': 'cultural selfobject', 'start_idx': 157, 'end_idx': 176, 'type': 'THRY'}",이론:대체어
1085,"단일 단위 기록 (Single-unit recording), 직접적 두뇌 (시뮬레이션 Direct brain stimulation), 동물 모형 (Animal models), 사후 연구 (Postmortem studies)가 신경생물학 방법(Neurobiological methods)에 해당하는 연구 방법이다.","{'word': '신경생물학 방법', 'start_idx': 143, 'end_idx': 151, 'type': 'THRY'}","{'word': '단일 단위 기록', 'start_idx': 5, 'end_idx': 13, 'type': 'THRY'}",이론:하위_이론
2377,편집성 인격장애의 증상 중 하나는 실제와 맞지 않으면서도 호전적이고 집요하게 나타나는 자신이 옳다는 느낌이다.,"{'word': '편집성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '호전', 'start_idx': 50, 'end_idx': 52, 'type': 'TERM'}",용어:증상또는질환
2074,"해부학적 경로들이 강화되는 것은 장기 자존감(long-term self-esteem)이 높아지는 것과 연관되어 있으나, 기능적 연결성(functional connectivity)이 더 강화되는 것은 단기 자존감(short-term self-esteem)이 높아지는 것과 연관이 있다.","{'word': '장기 자존감', 'start_idx': 24, 'end_idx': 30, 'type': 'THRY'}","{'word': 'long-term self-esteem', 'start_idx': 43, 'end_idx': 64, 'type': 'THRY'}",이론:대체어
1400,"최신 치료 가이드라인에 있어, 미국정신의학협회(American Psychiatric Association, APA)와 미국의사협회(American Medical Association)는 인지행동치료나 심리화학적 개입 둘 중 하나를 치료에 활용한다. 이 둘을 혼합한 치료법의 우수성이 증명되기도 하였다.","{'word': '혼합한 치료법', 'start_idx': 161, 'end_idx': 168, 'type': 'THRY'}","{'word': '인지행동치료', 'start_idx': 109, 'end_idx': 115, 'type': 'THRY'}",이론:하위_이론
1234,"인지행동치료의 평가 단계는 다음과 같다. 1단계 : 임계행동 판별, 2단계: 임계행동이 과한 것인지 부족한 것인지를 결정, 3단계 : 임계행동의 빈도, 지속, 강도, 기준치를 수치화하기, 4단계 : 과잉이면 행동의 빈도, 지속성, 강도를 감소시키고, 부족이면 행동을 증가시키기","{'word': '인지행동치료', 'start_idx': 6, 'end_idx': 12, 'type': 'THRY'}","{'word': '임계행동 판별', 'start_idx': 47, 'end_idx': 54, 'type': 'THRY'}",이론:하위_이론
1849,"대신, CBT는 ""문제 중심적""이고 ""행동 지향적""이며, 정신 장애와 관련된 특정 문제를 치료하는데 사용되며 치료의 역할은 치료의 확인된 목표를 달성하기 위한 효과적인 전략을 찾아 내고 실행하도록 돕는 것이다. 본 방법을 통해서 정신적 장애의 증상을 감소시킬 수 있다.","{'word': '정신 장애', 'start_idx': 49, 'end_idx': 54, 'type': 'TERM'}","{'word': 'CBT', 'start_idx': 9, 'end_idx': 12, 'type': 'THRY'}",용어:치료기법
2450,"알코올 중독 - 광장 공포증이 있는 공황 장애 환자들 중 24%가 알콜 중독이라는 연구 결과가 있으며, 여성의 경우 알코올 의존성을 보이는 비율이 4.4%인데 비해, 공황 장애 여성 중 알코올 의존도는 19%나 된다.. 알코올은 GABA에 작용하여 일시적으로 불안을 완화시키지만, 의존성이 생길 수 있다.","{'word': '알콜 중독', 'start_idx': 54, 'end_idx': 59, 'type': 'TERM'}","{'word': '광장 공포증', 'start_idx': 14, 'end_idx': 20, 'type': 'TERM'}",관계_없음
152,"프로이트는 자기 분석을 계속하여 지금까지 수집한 자료들을 모아 1899년 11월, 라이프치히와 비엔나에서 동시에 《꿈의 해석》을 출판했다. 그리고 정신학 분석을 연구하여 빈 정신 분석 학회를 조직했다.","{'word': '프로이트', 'start_idx': 6, 'end_idx': 10, 'type': 'PER'}","{'word': '정신학', 'start_idx': 100, 'end_idx': 103, 'type': 'STF'}",인물:소속이론또는학문분야
2501,"당시 뱀장어의 생애 주기는 아직 알려지지 않은 상태였다. 프로이트는 뱀장어의 수컷 생식 기관을 연구하면서 트리에스테의 오스트리아 동물학 연구소에서 4주간 지냈으며, 전임자들보다 별로 많은 것을 알아내지 못한 채 뱀장어 수백 마리를 해부하였다.","{'word': '프로이트', 'start_idx': 38, 'end_idx': 42, 'type': 'PER'}","{'word': '동물학', 'start_idx': 90, 'end_idx': 93, 'type': 'STF'}",인물:소속이론또는학문분야
698,정신분석은 심리학에서 비판을 받아온 한편 문학 비평과 교육학 등으로 그 영향이 널리 파급되어 오늘에 이르고 있다.,"{'word': '심리학', 'start_idx': 23, 'end_idx': 26, 'type': 'THRY'}","{'word': '정신분석', 'start_idx': 5, 'end_idx': 9, 'type': 'THRY'}",이론:하위_이론
2209,강박성 인격장애 환자는 다음 증상을 보인다. 경직성과 완고함을 보인다.,"{'word': '강박성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '경직성', 'start_idx': 43, 'end_idx': 46, 'type': 'TERM'}",용어:증상또는질환
2290,특히 조현병이 잘 생기는 연령이 15-25세 경이기 때문에 정상적인 사춘기에서 흔히 볼 수 있는 정서적 불안정성과 정확하게 분별한다는 것이 쉽지 않다는 점을 염두에 두어야 한다.,"{'word': '정서적 불안정성', 'start_idx': 71, 'end_idx': 79, 'type': 'THRY'}","{'word': '사춘기', 'start_idx': 43, 'end_idx': 46, 'type': 'THRY'}",이론:상위_이론
1426,강박성 인격장애 환자는 경직성과 완고함을 보인다.,"{'word': '강박성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '경직성', 'start_idx': 31, 'end_idx': 34, 'type': 'TERM'}",용어:증상또는질환
1252,"조현병은 환각, 망상, 사고장애 등의 특징적 증상이 나타나기 전 수개월에서 수년에 걸쳐 전구기(잠복기)를 거치지만, 이 시기에 일어나는 미세한 변화를 눈치 채기가 어렵다. 가장 기본적인 변화는 일상생활의 여러 영역에서 일탈현상이 나타나는 것이다.","{'word': '조현병', 'start_idx': 6, 'end_idx': 9, 'type': 'TERM'}","{'word': '일탈현상', 'start_idx': 140, 'end_idx': 144, 'type': 'TERM'}",용어:증상또는질환
444,"가장 최근에 출시된 약물 중, 3세대 비정형 조현병 치료제인 아리피프라졸(아빌리파이)은 일본 오츠카사가 개발한 도파민 부분 효능제로, 조현병의 양성 및 음성 증상을 동시에 개선시켜 주는 효과가 있지만, 심각한 신경학적 장애인 신경이완제 악성 증후군을 발생시킬 가능성이 낮은지는 명확하지 않다.","{'word': '조현병', 'start_idx': 31, 'end_idx': 34, 'type': 'TERM'}","{'word': '아리피프라졸', 'start_idx': 52, 'end_idx': 58, 'type': 'TERM'}",용어:치료기법
1512,"자기 심리학으로는 '야심 - 재능·기능 - 이상'의 3부 구성 자기를 통해, 환자의 자기의 병리를 파악해 나간다. 그 때에 자기가 있는 부분이 손상하고 있다면, 환자는 자기 대상 전이로 불리는 특수한 욕구를 드러낸다고 생각되고 있다. 그 전이에 적절히 반응해, 한층 더 공감에 의해서 자기의 손상하고 있는 부분이나 병리를 탐구해 나가는 것이 자기 심리학의 치료이다.","{'word': '야심 - 재능·기능 - 이상', 'start_idx': 28, 'end_idx': 43, 'type': 'THRY'}","{'word': '자기 심리학', 'start_idx': 5, 'end_idx': 11, 'type': 'STF'}",이론:상위_학문분야
1468,"자기 심리학의 자기에 관한 이론에서는 고전적 정신분석과 같이 의사가 중립성을 지키는 과학자로서 환자를 분석하는 것이 아니라, 환자와 분석가는 떼어낼 수 없는 것으로서 생각하고 있다.","{'word': '자기에 관한 이론', 'start_idx': 25, 'end_idx': 34, 'type': 'THRY'}","{'word': '자기 심리학', 'start_idx': 5, 'end_idx': 11, 'type': 'STF'}",이론:상위_학문분야
